,CellId,edge_flag_NEWandCORRECT,edge_flag_OLDandWRONG
95383,553590,0,0
95384,553591,0,0
95385,553592,0,0
95386,553598,0,0
95387,553599,0,0
95388,553602,0,0
95389,553606,0,0
95390,553610,0,0
95391,553616,0,0
95392,553626,1,1
95393,553627,0,0
95394,553628,0,0
95395,553629,1,1
95396,553631,1,1
95397,553632,0,0
95398,553635,0,1
95399,553636,0,0
95400,553637,0,0
95401,553638,0,0
95402,553642,1,1
95403,553700,0,0
95404,553703,0,0
95405,553705,0,0
95406,553710,0,0
95407,553714,0,0
95408,553715,0,0
95409,553717,0,0
95410,553718,0,0
95411,553720,0,0
95412,553773,0,0
95413,553774,0,0
95414,553784,0,0
95415,553785,0,0
95416,553786,0,0
95417,553787,0,0
95418,553788,0,0
95419,553795,0,0
95420,553803,1,1
95421,553807,0,0
95422,553808,0,0
95423,553813,0,0
95424,553817,0,0
95425,553820,0,0
95426,553849,0,0
95427,553850,0,0
95428,553855,0,0
95429,553860,0,0
95430,553863,0,0
95431,553872,0,0
95432,553874,0,0
95433,553875,0,0
95434,553876,0,0
95435,553880,0,0
95436,553882,0,0
95437,553883,0,0
95438,553884,0,0
95439,553886,0,0
95440,553897,0,0
95441,553898,0,0
95442,553900,0,0
95443,553902,0,0
95444,553903,0,0
95445,553907,0,0
95446,553909,0,0
95447,553910,0,0
95448,553913,0,0
95449,553919,0,0
95450,553922,0,0
95451,553923,0,0
95452,553925,0,0
95453,553931,0,0
95454,553935,0,0
95455,553961,0,0
95456,553963,0,0
95457,553965,0,0
95458,553967,0,0
95459,553970,0,0
95460,553971,0,0
95461,553973,0,0
95462,553976,0,0
95463,553981,0,0
95464,553986,0,0
95465,553989,0,0
95466,553990,0,0
95467,553992,0,0
95468,554000,0,0
95469,554002,0,0
95470,554004,0,0
95471,554012,1,1
95472,554013,0,0
95473,554080,0,0
95474,554081,0,0
95475,554084,0,0
95476,554092,0,0
95477,554093,0,0
95478,554094,0,0
95479,554095,0,0
95480,554100,0,0
95481,554101,0,0
95482,554106,0,0
95483,554113,0,0
95484,554114,1,1
95485,554115,1,1
95486,554116,1,1
95487,554117,0,1
95488,554120,0,0
95489,554121,1,1
95490,554123,0,0
95491,554127,0,0
95492,554133,1,0
95493,554205,0,0
95494,554213,0,0
95495,554216,0,0
95496,554225,0,0
95497,554227,0,0
95498,554231,0,0
95499,554239,0,0
95500,554245,0,0
95501,554255,0,0
95502,554257,0,0
95503,554263,0,0
95504,554264,0,0
95505,554268,0,0
95506,554271,0,0
95507,554274,0,0
95508,554275,0,0
95509,554276,0,0
95510,554278,0,0
95511,554279,0,0
95512,554284,0,0
95513,554288,0,0
95514,554289,0,0
95515,554325,0,0
95516,554326,0,0
95517,554327,0,0
95518,554330,0,0
95519,554331,0,0
95520,554332,0,0
95521,554335,0,0
95522,554342,0,0
95523,554343,0,0
95524,554344,0,0
95525,554345,0,0
95526,554358,0,0
95527,554360,0,0
95528,554365,0,0
95529,554367,0,0
95530,554373,0,0
95531,554374,0,0
95532,554375,0,0
95533,554381,0,0
95534,554395,0,0
95535,554396,0,0
95536,554399,0,0
95537,554405,0,0
95538,554407,0,0
95539,554409,0,0
95540,554411,0,0
95541,554413,0,0
95542,554415,0,0
95543,554417,0,0
95544,554428,0,0
95545,554431,0,0
95546,554447,0,0
95547,554449,0,0
95548,554452,0,0
95549,554455,0,0
95550,554456,0,0
95551,554459,0,0
95552,554460,0,0
95553,554462,0,0
95554,554466,0,0
95555,554473,0,0
95556,554474,0,0
95557,554475,0,0
95558,554481,0,0
95559,554482,0,0
95560,554489,0,0
95561,554490,0,0
95562,554491,0,0
95563,554494,0,0
95564,554524,0,0
95565,554526,0,0
95566,554537,0,0
95567,554538,0,0
95568,554540,0,0
95569,554541,0,0
95570,554542,0,0
95571,554543,0,0
95572,554549,0,0
95573,554550,0,0
95574,554551,0,0
95575,554552,0,0
95576,554554,0,0
95577,554558,0,0
95578,554570,0,0
95579,554571,0,0
95580,554572,0,0
95581,554573,0,0
95582,554574,0,0
95583,554580,0,0
95584,554582,0,0
95585,554585,0,0
95586,554587,0,0
95587,554591,0,0
95588,554619,0,0
95589,554621,0,0
95590,554623,0,0
95591,554624,0,0
95592,554625,0,0
95593,554627,0,0
95594,554634,0,0
95595,554635,0,0
95596,554637,0,0
95597,554638,0,0
95598,554642,0,0
95599,554643,0,0
95600,554644,0,0
95601,554648,0,0
95602,554649,0,0
95603,554651,0,0
95604,554652,0,0
95605,554656,0,0
95606,554660,0,0
95607,554664,0,0
95608,554666,0,0
95609,554667,0,0
95610,554668,0,0
95611,554674,0,0
95612,554675,0,0
95613,554676,0,0
95614,554743,0,0
95615,554747,0,0
95616,554748,0,0
95617,554749,0,0
95618,554756,0,0
95619,554762,0,0
95620,554764,0,0
95621,554765,0,0
95622,554769,0,0
95623,554770,0,0
95624,554772,0,0
95625,554776,0,0
95626,554778,0,0
95627,554782,0,0
95628,554800,1,1
95629,554802,0,0
95630,554804,1,1
95631,554807,1,1
95632,554809,0,0
95633,554811,0,1
95634,554818,0,0
95635,554820,0,1
95636,554823,1,1
95637,554824,0,0
95638,554825,0,0
95639,554830,1,1
95640,554832,0,0
95641,554833,0,0
95642,554835,0,0
95643,554836,0,1
95644,554837,1,1
95645,554840,0,0
95646,554842,0,0
95647,554844,0,0
95648,554845,0,0
95649,554851,0,0
95650,554876,0,0
95651,554880,0,0
95652,554881,0,0
95653,554883,0,0
95654,554888,0,0
95655,554889,0,0
95656,554890,0,0
95657,554891,0,0
95658,554896,0,0
95659,554897,0,0
95660,554898,0,0
95661,554905,0,0
95662,554906,0,0
95663,554907,0,0
95664,554908,0,0
95665,554915,0,0
95666,554916,0,0
95667,554919,0,0
95668,554920,0,0
95669,554921,0,0
95670,554922,0,0
95671,554931,0,0
95672,554932,1,1
95673,554936,0,0
95674,554937,0,0
95675,554938,0,0
95676,554939,0,0
95677,554940,0,0
95678,554945,0,0
95679,554950,0,0
95680,554953,0,0
95681,554989,0,0
95682,554991,0,0
95683,554995,0,0
95684,554996,0,0
95685,554997,0,0
95686,554998,0,0
95687,555001,0,0
95688,555002,0,0
95689,555007,0,0
95690,555013,0,0
95691,555015,0,0
95692,555016,0,0
95693,555030,0,0
95694,555031,0,0
95695,555034,0,0
95696,555039,0,0
95697,555040,0,0
95698,555048,0,0
95699,555049,0,0
95700,555050,0,0
95701,555052,0,0
95702,555055,0,0
95703,555085,1,1
95704,555086,1,1
95705,555087,0,0
95706,555088,0,0
95707,555089,0,1
95708,555090,0,0
95709,555093,1,1
95710,555094,0,1
95711,555096,0,0
95712,555098,0,1
95713,555099,0,0
95714,555112,0,0
95715,555139,0,0
95716,555142,0,0
95717,555147,0,0
95718,555148,0,0
95719,555150,0,0
95720,555154,0,0
95721,555155,0,0
95722,555157,0,0
95723,555159,0,0
95724,555160,0,0
95725,555164,0,0
95726,555165,0,0
95727,555166,0,0
95728,555167,0,0
95729,555168,0,0
95730,555173,0,0
95731,555181,1,1
95732,555182,0,0
95733,555185,1,1
95734,555186,1,1
95735,555187,0,0
95736,555192,0,0
95737,555197,0,0
95738,555198,0,0
95739,555202,0,0
95740,555205,0,0
95741,555207,0,0
95742,555241,0,0
95743,555245,0,0
95744,555247,0,0
95745,555248,0,0
95746,555256,0,0
95747,555258,0,0
95748,555284,0,0
95749,555285,0,0
95750,555286,0,0
95751,555287,0,0
95752,555288,0,0
95753,555289,0,0
95754,555292,0,0
95755,555293,0,0
95756,555294,0,0
95757,555299,0,0
95758,555301,0,0
95759,555338,0,0
95760,555339,0,0
95761,555340,0,0
95762,555344,0,0
95763,555346,0,0
95764,555347,0,0
95765,555348,0,0
95766,555350,0,0
95767,555357,0,0
95768,555358,0,0
95769,555375,0,0
95770,555382,0,0
95771,555383,0,0
95772,555384,0,0
95773,555388,0,0
95774,555390,0,0
95775,555396,0,0
95776,555424,0,0
95777,555426,0,0
95778,555429,0,0
95779,555435,0,0
95780,555437,0,0
95781,555439,0,0
95782,555440,0,0
95783,555441,0,0
95784,555442,0,0
95785,555446,0,0
95786,555447,0,0
95787,555448,0,0
95788,555461,0,0
95789,555462,0,0
95790,555464,0,0
95791,555465,0,0
95792,555467,0,0
95793,555468,0,0
95794,555471,0,0
95795,555472,0,0
95796,555473,0,0
95797,555474,0,0
95798,555476,0,0
95799,555479,0,0
95800,555481,0,0
95801,555482,0,0
95802,555489,0,0
95803,555494,0,0
95804,555502,0,0
95805,555531,0,0
95806,555532,0,0
95807,555534,0,0
95808,555535,0,0
95809,555536,0,0
95810,555537,0,0
95811,555545,0,0
95812,555546,0,0
95813,555547,0,0
95814,555548,0,0
95815,555549,0,0
95816,555550,0,0
95817,555553,0,0
95818,555554,0,0
95819,555560,0,0
95820,555561,0,0
95821,555566,0,0
95822,555569,0,0
95823,555571,0,0
95824,555575,0,0
95825,555581,0,0
95826,555582,0,0
95827,555587,0,0
95828,555588,0,0
95829,555596,0,0
95830,555597,0,0
95831,555622,0,0
95832,555624,0,0
95833,555629,0,0
95834,555630,0,0
95835,555631,0,0
95836,555635,0,0
95837,555636,0,0
95838,555638,0,0
95839,555640,0,0
95840,555641,0,0
95841,555642,0,0
95842,555643,0,0
95843,555648,0,0
95844,555651,0,0
95845,555652,0,0
95846,555710,0,0
95847,555711,0,0
95848,555712,0,0
95849,555716,0,0
95850,555719,0,0
95851,555720,0,0
95852,555721,0,0
95853,555722,0,0
95854,555731,0,0
95855,555736,0,0
95856,555737,0,0
95857,555738,0,0
95858,555741,0,0
95859,555743,0,0
95860,555751,0,0
95861,555753,0,0
95862,555754,0,0
95863,555763,0,0
95864,555764,0,0
95865,555765,0,0
95866,555766,0,0
95867,555769,0,0
95868,555770,0,0
95869,555771,0,0
95870,555774,0,0
95871,555778,0,0
95872,555826,0,0
95873,555827,0,0
95874,555829,0,0
95875,555830,0,0
95876,555831,0,0
95877,555834,0,0
95878,555835,0,0
95879,555841,0,0
95880,555842,0,0
95881,555843,0,0
95882,555850,0,0
95883,555851,0,0
95884,555859,0,0
95885,555860,0,0
95886,555861,0,0
95887,555862,0,0
95888,555863,0,0
95889,555868,0,0
95890,555870,0,0
95891,555874,0,0
95892,555881,0,0
95893,555911,0,0
95894,555912,0,0
95895,555913,0,0
95896,555914,0,0
95897,555915,0,0
95898,555925,0,0
95899,555927,0,0
95900,555928,0,0
95901,555936,0,0
95902,555939,0,0
95903,555943,0,0
95904,555945,0,0
95905,555946,0,0
95906,555948,0,0
95907,555954,0,0
95908,555955,0,0
95909,555956,0,0
95910,555960,0,0
95911,555965,0,0
95912,556002,0,0
95913,556003,0,0
95914,556005,0,0
95915,556010,0,0
95916,556011,0,0
95917,556012,0,0
95918,556016,0,0
95919,556018,0,0
95920,556019,0,0
95921,556020,0,0
95922,556021,0,0
95923,556022,0,0
95924,556029,0,0
95925,556030,0,0
95926,556031,0,0
95927,556034,0,0
95928,556035,0,0
95929,556037,0,0
95930,556049,0,0
95931,556053,0,0
95932,556061,0,0
95933,556062,1,1
95934,556063,0,0
95935,556064,1,1
95936,556066,0,1
95937,556067,1,1
95938,556069,0,0
95939,556106,0,0
95940,556107,0,0
95941,556109,0,0
95942,556110,0,0
95943,556111,0,0
95944,556114,0,0
95945,556116,0,0
95946,556117,0,0
95947,556120,0,0
95948,556121,0,0
95949,556122,0,0
95950,556123,0,0
95951,556124,0,0
95952,556125,0,0
95953,556128,0,0
95954,556136,0,0
95955,556137,0,0
95956,556138,0,0
95957,556141,0,0
95958,556145,0,0
95959,556146,0,0
95960,556148,0,0
95961,556151,0,0
95962,556152,0,0
95963,556153,0,0
95964,556155,0,0
95965,556162,0,0
95966,556164,0,0
95967,556165,0,0
95968,556173,0,0
95969,556206,0,0
95970,556215,0,0
95971,556217,0,0
95972,556222,0,0
95973,556224,0,0
95974,556237,0,0
95975,556239,0,0
95976,556243,0,0
95977,556244,0,0
95978,556247,0,0
95979,556249,0,0
95980,556252,0,0
95981,556253,0,0
95982,556254,0,0
95983,556255,0,0
95984,556256,0,0
95985,556257,0,0
95986,556266,0,0
95987,556273,0,0
95988,556277,0,0
95989,556304,0,0
95990,556308,0,0
95991,556310,0,0
95992,556314,0,0
95993,556315,0,0
95994,556317,0,0
95995,556318,0,0
95996,556322,0,0
95997,556324,0,0
95998,556325,0,0
95999,556331,0,0
96000,556332,0,0
96001,556333,0,0
96002,556334,0,0
96003,556335,0,0
96004,556350,0,0
96005,556351,0,0
96006,556352,0,0
96007,556355,0,0
96008,556356,0,0
96009,556357,0,0
96010,556362,0,0
96011,556364,0,0
96012,556365,0,0
96013,556369,0,0
96014,556427,0,0
96015,556428,0,0
96016,556429,0,0
96017,556431,0,0
96018,556432,0,0
96019,556433,0,0
96020,556435,0,0
96021,556442,0,0
96022,556444,0,0
96023,556446,0,0
96024,556456,0,0
96025,556457,0,0
96026,556458,0,0
96027,556463,0,0
96028,556518,1,1
96029,556522,1,1
96030,556528,0,0
96031,556532,0,0
96032,556533,1,1
96033,556538,0,0
96034,556539,0,0
96035,556541,0,0
96036,556546,0,0
96037,556547,0,0
96038,556548,0,0
96039,556549,0,0
96040,556554,0,0
96041,556593,0,0
96042,556594,1,1
96043,556595,1,1
96044,556596,0,0
96045,556600,0,0
96046,556602,0,0
96047,556604,1,1
96048,556605,0,0
96049,556606,0,0
96050,556608,0,0
96051,556616,0,0
96052,556618,1,1
96053,556622,0,0
96054,556624,0,0
96055,556625,1,1
96056,556629,1,1
96057,556630,1,1
96058,556631,1,1
96059,556636,0,0
96060,556638,0,0
96061,556642,1,1
96062,556643,1,1
96063,556647,0,0
96064,556648,0,0
96065,556650,1,1
96066,556651,1,1
96067,556652,0,0
96068,556654,0,0
96069,556665,0,0
96070,556671,0,1
96071,556675,0,0
96072,556693,1,1
96073,556698,0,1
96074,556702,0,0
96075,556703,0,0
96076,556707,0,1
96077,556709,1,1
96078,556710,1,1
96079,556716,0,0
96080,556717,0,0
96081,556718,0,0
96082,556719,0,0
96083,556720,1,1
96084,556721,1,1
96085,556722,0,0
96086,556725,0,0
96087,556726,0,0
96088,556730,0,0
96089,556732,0,0
96090,556734,0,0
96091,556735,0,0
96092,556736,0,0
96093,556737,0,0
96094,556738,0,0
96095,556739,0,0
96096,556767,0,0
96097,556775,0,0
96098,556777,0,0
96099,556778,0,0
96100,556780,0,0
96101,556781,0,0
96102,556782,0,0
96103,556785,0,0
96104,556787,0,0
96105,556789,0,0
96106,556790,0,0
96107,556791,0,0
96108,556795,0,0
96109,556796,0,0
96110,556797,0,0
96111,556798,0,0
96112,556803,0,0
96113,556804,0,0
96114,556806,0,0
96115,556807,0,0
96116,556816,0,0
96117,556849,0,0
96118,556850,0,0
96119,556857,0,0
96120,556858,0,0
96121,556859,0,0
96122,556860,0,0
96123,556864,0,0
96124,556870,0,0
96125,556872,0,0
96126,556873,0,0
96127,556877,0,0
96128,556878,0,0
96129,556879,0,0
96130,556880,0,0
96131,556885,0,0
96132,556889,0,0
96133,556890,0,0
96134,556893,0,0
96135,556894,0,0
96136,556897,0,0
96137,556901,0,0
96138,556903,0,0
96139,556904,0,0
96140,556907,0,0
96141,556908,0,0
96142,556948,0,0
96143,556951,0,0
96144,556956,0,0
96145,556957,0,0
96146,556958,0,0
96147,556959,0,0
96148,556963,0,0
96149,556964,0,0
96150,556982,0,0
96151,556983,0,0
96152,556984,0,0
96153,556985,0,0
96154,556987,0,0
96155,556988,0,0
96156,556989,0,0
96157,556990,0,0
96158,556992,0,0
96159,556994,0,0
96160,556996,0,0
96161,556998,0,0
96162,556999,0,0
96163,557004,0,0
96164,557012,0,0
96165,557013,0,0
96166,557035,1,1
96167,557038,0,0
96168,557044,1,1
96169,557045,0,1
96170,557046,0,0
96171,557049,0,0
96172,557054,0,0
96173,557060,0,0
96174,557061,0,0
96175,557063,0,0
96176,557064,0,0
96177,557068,0,0
96178,557069,0,0
96179,557070,0,0
96180,557072,0,0
96181,557073,0,0
96182,557079,0,0
96183,557082,0,0
96184,557083,0,0
96185,557085,0,0
96186,557119,0,0
96187,557124,0,0
96188,557125,0,0
96189,557126,0,0
96190,557127,0,0
96191,557131,0,0
96192,557133,0,0
96193,557136,0,0
96194,557137,0,0
96195,557141,0,0
96196,557142,0,0
96197,557143,0,0
96198,557144,0,0
96199,557147,0,0
96200,557153,0,0
96201,557154,0,0
96202,557156,0,0
96203,557158,0,0
96204,557160,0,0
96205,557162,0,0
96206,557163,0,0
96207,557165,0,0
96208,557166,0,0
96209,557167,0,0
96210,557171,0,0
96211,557172,0,0
96212,557181,0,0
96213,557182,0,0
96214,557184,0,0
96215,557185,0,0
96216,557186,0,0
96217,557193,0,0
96218,557196,0,0
96219,557199,0,0
96220,557203,0,0
96221,557206,0,0
96222,557211,0,0
96223,557250,0,0
96224,557256,0,0
96225,557257,0,0
96226,557262,0,0
96227,557263,0,0
96228,557264,0,0
96229,557265,0,0
96230,557269,0,0
96231,557270,0,0
96232,557275,0,0
96233,557278,0,0
96234,557280,0,0
96235,557281,0,0
96236,557288,0,0
96237,557291,0,0
96238,557292,0,0
96239,557294,0,0
96240,557301,0,0
96241,557302,0,0
96242,557303,0,0
96243,557310,0,0
96244,557311,0,0
96245,557314,0,0
96246,557316,0,0
96247,557317,0,0
96248,557351,1,1
96249,557352,1,1
96250,557354,0,0
96251,557356,0,0
96252,557357,0,0
96253,557361,0,0
96254,557362,1,1
96255,557363,0,0
96256,557373,0,0
96257,557374,0,0
96258,557375,0,0
96259,557376,0,0
96260,557377,0,0
96261,557380,0,0
96262,557381,0,0
96263,557382,0,0
96264,557383,0,0
96265,557385,0,0
96266,557386,0,0
96267,557389,0,0
96268,557390,0,0
96269,557393,0,0
96270,557399,0,0
96271,557406,0,0
96272,557408,0,0
96273,557434,0,0
96274,557437,0,0
96275,557438,0,0
96276,557441,0,0
96277,557443,0,0
96278,557447,0,0
96279,557451,0,0
96280,557452,0,0
96281,557466,0,0
96282,557467,0,0
96283,557473,0,0
96284,557475,0,0
96285,557478,0,0
96286,557479,0,0
96287,557491,0,0
96288,557495,0,0
96289,557523,0,0
96290,557533,0,0
96291,557534,0,0
96292,557535,0,0
96293,557536,0,0
96294,557537,0,0
96295,557540,0,0
96296,557541,0,0
96297,557542,0,0
96298,557543,0,0
96299,557547,0,0
96300,557548,0,0
96301,557552,0,0
96302,557553,0,0
96303,557554,0,0
96304,557556,0,0
96305,557557,0,0
96306,557558,0,0
96307,557565,0,0
96308,557568,0,0
96309,557578,0,0
96310,557580,0,0
96311,557581,0,0
96312,557583,1,1
96313,557585,0,0
96314,557586,1,1
96315,557588,0,0
96316,557590,0,0
96317,557595,1,1
96318,557596,0,0
96319,557621,0,0
96320,557622,0,0
96321,557626,0,0
96322,557627,0,0
96323,557628,0,0
96324,557632,0,0
96325,557633,0,0
96326,557635,0,0
96327,557639,0,0
96328,557640,0,0
96329,557641,0,0
96330,557645,0,0
96331,557650,0,0
96332,557651,0,0
96333,557661,0,0
96334,557670,0,0
96335,557671,0,0
96336,557672,0,0
96337,557674,0,0
96338,557681,0,0
96339,557682,0,0
96340,557684,0,0
96341,557689,0,0
96342,557690,0,0
96343,557692,0,0
96344,557694,0,0
96345,557722,0,0
96346,557723,0,0
96347,557725,0,0
96348,557736,0,0
96349,557737,0,0
96350,557739,0,0
96351,557743,0,0
96352,557744,0,0
96353,557746,0,0
96354,557749,0,0
96355,557750,0,0
96356,557751,0,0
96357,557752,0,0
96358,557755,0,0
96359,557760,0,0
96360,557761,0,0
96361,557767,0,0
96362,557771,0,0
96363,557772,0,0
96364,557773,0,0
96365,557774,0,0
96366,557775,0,0
96367,557780,0,0
96368,557785,0,0
96369,557809,0,0
96370,557810,0,0
96371,557814,0,0
96372,557815,0,0
96373,557816,0,0
96374,557820,0,0
96375,557821,0,0
96376,557822,0,0
96377,557823,0,0
96378,557824,0,0
96379,557825,0,0
96380,557834,0,0
96381,557835,0,0
96382,557846,0,0
96383,557847,0,0
96384,557853,0,0
96385,557855,0,0
96386,557862,0,0
96387,557863,0,0
96388,557864,0,0
96389,557865,0,0
96390,557870,0,0
96391,557873,0,0
96392,557914,0,0
96393,557919,0,0
96394,557920,0,0
96395,557921,0,0
96396,557922,0,0
96397,557923,0,0
96398,557931,0,0
96399,557933,0,0
96400,557936,0,0
96401,557938,0,0
96402,557939,0,0
96403,557948,0,0
96404,557950,0,0
96405,557951,0,0
96406,557952,0,0
96407,557953,0,0
96408,557954,0,0
96409,557959,0,0
96410,557960,0,0
96411,557962,0,0
96412,557963,0,0
96413,557964,0,0
96414,557973,0,0
96415,557981,0,0
96416,558004,0,0
96417,558007,0,0
96418,558010,0,0
96419,558011,0,0
96420,558012,0,0
96421,558014,0,0
96422,558016,0,0
96423,558017,0,0
96424,558018,0,0
96425,558019,0,0
96426,558025,0,0
96427,558036,0,0
96428,558037,0,0
96429,558038,0,0
96430,558044,0,0
96431,558046,0,0
96432,558048,0,0
96433,558096,0,0
96434,558099,0,0
96435,558100,0,0
96436,558101,1,1
96437,558104,1,1
96438,558110,0,1
96439,558111,0,0
96440,558167,0,1
96441,558168,1,1
96442,558169,0,0
96443,558172,1,1
96444,558173,0,0
96445,558176,1,1
96446,558177,1,1
96447,558178,1,1
96448,558179,0,0
96449,558182,1,1
96450,558190,0,0
96451,558193,0,0
96452,558202,0,0
96453,558209,0,0
96454,558210,0,0
96455,558211,0,0
96456,558217,0,0
96457,558218,0,0
96458,558219,0,0
96459,558222,0,0
96460,558223,0,0
96461,558224,0,0
96462,558256,0,0
96463,558260,0,0
96464,558261,0,0
96465,558262,0,0
96466,558266,0,0
96467,558269,0,0
96468,558270,0,0
96469,558271,0,0
96470,558273,0,0
96471,558274,0,0
96472,558277,0,0
96473,558278,0,0
96474,558284,0,0
96475,558292,0,0
96476,558294,0,0
96477,558295,0,0
96478,558297,0,0
96479,558298,0,0
96480,558303,0,0
96481,558304,0,0
96482,558339,0,0
96483,558340,0,0
96484,558341,0,0
96485,558342,0,0
96486,558343,0,0
96487,558345,0,0
96488,558346,0,0
96489,558347,0,0
96490,558348,0,0
96491,558356,0,0
96492,558362,0,0
96493,558364,0,1
96494,558366,1,1
96495,558367,1,1
96496,558371,1,1
96497,558372,0,1
96498,558378,0,0
96499,558411,0,0
96500,558412,0,0
96501,558415,0,0
96502,558416,0,0
96503,558417,0,0
96504,558418,0,0
96505,558419,0,0
96506,558421,0,0
96507,558422,0,0
96508,558423,0,0
96509,558427,0,0
96510,558429,0,0
96511,558430,0,0
96512,558431,0,0
96513,558438,0,0
96514,558439,0,0
96515,558441,0,0
96516,558442,0,0
96517,558446,0,0
96518,558447,0,0
96519,558450,0,0
96520,558453,0,0
96521,558454,0,0
96522,558455,0,0
96523,558456,0,0
96524,558464,0,0
96525,558465,0,0
96526,558467,0,0
96527,558472,0,0
96528,558473,0,0
96529,558474,0,0
96530,558479,0,0
96531,558480,0,0
96532,558517,1,1
96533,558519,0,0
96534,558522,1,1
96535,558525,0,1
96536,558527,0,0
96537,558528,0,0
96538,558529,0,0
96539,558532,0,0
96540,558536,0,0
96541,558537,0,0
96542,558599,0,1
96543,558600,0,0
96544,558608,1,1
96545,558609,1,1
96546,558610,0,0
96547,558611,0,0
96548,558612,0,0
96549,558614,0,0
96550,558617,0,0
96551,558620,0,0
96552,558625,0,0
96553,558629,1,1
96554,558632,1,1
96555,558633,1,1
96556,558635,0,0
96557,558636,0,0
96558,558642,0,0
96559,558644,0,0
96560,558645,0,0
96561,558686,0,0
96562,558688,0,0
96563,558691,0,0
96564,558693,0,0
96565,558694,0,0
96566,558695,0,0
96567,558699,0,0
96568,558700,0,0
96569,558701,0,0
96570,558708,0,0
96571,558709,0,0
96572,558710,0,0
96573,558718,0,0
96574,558719,0,0
96575,558720,1,1
96576,558722,1,1
96577,558724,0,0
96578,558725,0,0
96579,558728,0,0
96580,558729,0,0
96581,558730,0,0
96582,558731,0,0
96583,558732,0,0
96584,558735,0,0
96585,558738,1,1
96586,558771,0,0
96587,558772,0,0
96588,558774,0,0
96589,558777,0,0
96590,558779,0,0
96591,558783,0,0
96592,558784,0,0
96593,558785,0,0
96594,558794,0,0
96595,558795,0,0
96596,558799,0,0
96597,558800,0,0
96598,558805,0,0
96599,558806,0,0
96600,558809,0,0
96601,558812,0,0
96602,558813,0,0
96603,558814,0,0
96604,558816,0,0
96605,558817,0,0
96606,558818,0,0
96607,558825,0,0
96608,558826,0,0
96609,558827,0,0
96610,558836,0,0
96611,558837,0,0
96612,558873,0,0
96613,558876,0,0
96614,558878,0,0
96615,558880,0,0
96616,558882,0,0
96617,558884,0,0
96618,558890,0,0
96619,558891,0,0
96620,558892,0,0
96621,558893,0,0
96622,558897,0,0
96623,558899,0,0
96624,558900,0,0
96625,558904,0,0
96626,558908,1,1
96627,558910,1,1
96628,558911,1,1
96629,558916,0,0
96630,558917,0,1
96631,558919,0,0
96632,558920,0,0
96633,558921,0,0
96634,558925,0,0
96635,558952,0,0
96636,558953,0,0
96637,558957,0,0
96638,558958,0,0
96639,558959,0,0
96640,558964,0,0
96641,558965,0,0
96642,558966,0,0
96643,558974,0,0
96644,558975,0,0
96645,558977,0,0
96646,558978,0,0
96647,558982,0,0
96648,558986,0,0
96649,558988,0,0
96650,558991,0,0
96651,558992,0,0
96652,558993,0,0
96653,558994,0,0
96654,558996,0,0
96655,558997,0,0
96656,558998,0,0
96657,558999,0,0
96658,559005,0,0
96659,559010,0,0
96660,559012,0,0
96661,559022,0,0
96662,559023,0,0
96663,559027,0,0
96664,559028,0,0
96665,559030,0,0
96666,559036,0,0
96667,559062,1,1
96668,559070,1,1
96669,559074,0,0
96670,559076,0,0
96671,559078,0,0
96672,559079,0,0
96673,559081,0,0
96674,559082,0,0
96675,559083,0,0
96676,559090,0,0
96677,559092,0,0
96678,559093,0,0
96679,559094,0,0
96680,559095,0,0
96681,559096,0,0
96682,559099,0,0
96683,559100,0,0
96684,559101,0,0
96685,559106,0,0
96686,559113,0,0
96687,559142,0,0
96688,559143,0,0
96689,559145,0,0
96690,559146,0,0
96691,559147,0,0
96692,559148,0,0
96693,559149,0,0
96694,559154,0,0
96695,559155,0,0
96696,559156,0,0
96697,559168,0,0
96698,559171,0,0
96699,559172,0,0
96700,559173,0,0
96701,559177,0,0
96702,559179,0,0
96703,559190,0,0
96704,559191,0,0
96705,559192,0,0
96706,559193,0,0
96707,559194,0,0
96708,559195,0,0
96709,559199,0,0
96710,559200,0,0
96711,559203,0,0
96712,559206,0,0
96713,559207,0,0
96714,559244,0,0
96715,559245,0,0
96716,559248,0,0
96717,559249,0,0
96718,559250,0,0
96719,559251,0,0
96720,559252,0,0
96721,559259,0,0
96722,559261,0,0
96723,559263,0,0
96724,559265,0,0
96725,559266,0,0
96726,559267,0,0
96727,559271,0,0
96728,559275,0,0
96729,559276,0,0
96730,559285,1,1
96731,559286,1,1
96732,559287,0,1
96733,559288,0,0
96734,559291,0,0
96735,559295,0,0
96736,559296,0,0
96737,559298,0,0
96738,559301,0,0
96739,559334,0,0
96740,559339,0,0
96741,559340,0,0
96742,559341,0,0
96743,559342,0,0
96744,559343,0,0
96745,559347,0,0
96746,559349,0,0
96747,559350,0,0
96748,559355,0,0
96749,559357,0,0
96750,559360,0,0
96751,559366,0,0
96752,559369,0,0
96753,559371,0,0
96754,559373,0,0
96755,559374,0,0
96756,559380,0,0
96757,559381,0,0
96758,559382,0,0
96759,559383,0,0
96760,559392,0,0
96761,559417,0,0
96762,559420,0,0
96763,559427,0,0
96764,559429,0,0
96765,559430,0,0
96766,559437,0,0
96767,559438,0,0
96768,559442,0,0
96769,559447,0,0
96770,559448,0,0
96771,559449,0,0
96772,559450,0,0
96773,559452,0,0
96774,559455,0,0
96775,559456,0,0
96776,559458,0,0
96777,559463,0,0
96778,559465,0,0
